text,label,,
"@Koby15943625 @Tamarcu_les @DerpDTBR @attaliami אני יהודי ולא איכפת לי באופן ספציפי מאדם אחר רק כי גם הוא במקרה יהודי. ואם אותו אדם הוא מחבל פוטנציאלי אז בכלל הייתי מצפה מח""כ לחכות קצת לפני שמרכינים עליו ראש.",0,,
"@yonatansimantov @idanlandau @OferKost 1. רסק את הראש בקיר המציאות הקיומי. 2. זה הסכם ביניים שאמור היה לפוג ב-98', והוא היה אפרטהייד אז...רק עם כוונות טובות שהיה מי שדאג לרצוח.",0,,
@nissimv ליכוד = חמאס.,0,,
RT @kXkSRhKyYmC064m: @65347_osnat רוב השמאלנים רוצים כמובן שהחיסונים שהביא ביבי יכשלו. מה השאלה בכלל? אבל רק(!) אחרי שהם עצמם יקבלו אותו בה…,0,,
"@attilus זה בטח ביביסטים שנשלחו לתמוך בגנץ כדי לשרוף כמה מנדטים לגוש ""רק לא ביבי"". קשה לי לחשוב על אנשים שירימו את עצמם לראש העין במקום להפגין נגד ביבי ברעננה... אטילה, תבדוק אם טופז או עופר קשורים לזה",0,,
עלי מוחמד https://t.co/Xia9SLypcQ,0,,
"RT @tuvipollack: @Yaronben1 הפרדת הדת מהמדינה, נישואים וגירושים אזרחיים, תחבור0ה ציבורית בכל ימות ולילות השבוע, הוצאת הדת מהצבא, ביטול מוסד…",0,,
@MosheYifrah דיבור של אנטישמי.,0,,
"@1nitzan זאת ממש קלישאה של השמאל ההזוי פה ובעולם למצוא בפיד אמירה אחת של מישהו על משהו לא PC לפני שנים, לנתק אותה מהקשרה ולנסות לשרוף את המכשפה בכיכר העיר. מדובר ברעיון קיצון שולי שעידן כתב בשביל לעצבן אנשים... אולי תנסי להתעמק בבנאדם ולנסות לבקר את דעותיו האמיתיות והמבוססות באופן רציני.",0,,
"@MaarivOnline הוא לא חלק מהשמאל הציוני, חלק מהשמאל כן. ציוני?",0,,
"@yonatansimantov @idanlandau @OferKost מי יודע, אולי כי אין כיבוש ""כחוק""! של שטחים ואוכלוסיות מצריות.",0,,
@MichaelKarmon בטח תומך טרור איפה אתה חי מתי תדע מה זה באמת טרור,0,,
@AvihayHalak הוא דמות מדהימה. מלא צחוקים והוא גבר רצח. אבל בכדורגל יש ימים ממש מתסכלים איתו.,0,,
@blndszn @erezdied אוי אוי אוי מבינה אותך ממש גם אני שמיניסטית דכאונית רצח שנשאב לה הרצון להכל,0,,
@netanyahu ש ק ר ן ! חיים רמון נתן לו תעודת זהות בממשלת פרס אחרי רצח רבין. היסטוריה שאתה מכחיש,0,,
@xQ5jSa3vyXRHsmx @attaliami @akivanovick לא היה רצח. הוא מת כי ברח מהחוק. יהודי שמצטער על מוות של חלאה אלימה כזו הוא אדם מעוות,0,,
"ההיתי אומר שכשוטרים מתחילים לרצוח פה נערים גיבורי ישראל, אז כל אזרח צריך להתחיל לדאוג.. https://t.co/rI9XOrg7Hj",0,,
@DavidAuerbach5 אם אתה מחשיב את הנגיחה של פירמינו כמצב... מה אגיד לך. ליברפול חלשים רצח,0,,
@KnessetT נתניהו רוצח עם ישראל,0,,
@ElizaStanlen אהה אוקי.. עכשיו סקרנת אותי רצח איזה אלבומים,0,,
@FKAyuv הדדי רצח,0,,
"RT @shimritmeir: מהלך קלאסי של חמאס- קודם תלו שלטי חוצות של סלימאני, חטפו על זה ביקורת קשה בעולם הערבי, עכשו משחררים סרטונים של אנשים שמורי…",0,,
@EinhornOmer באסה רצח לא להיות בגביע. מרגיש מניאקקקקקק,0,,
@orcarmi אתם לא באותו צד פוסט ציוני?,0,,
"@DovSason @idanlandau @OferKost 1.פלסטיני לא יכול להיכנס לישוב ישראלי, כמו שאני לא יכול להיכנס לישוב ערבי. ובוא- עם אישור הפלסטינים יכולים להיכנס. הישראלים לא. 2. אף כביש לא חסום בפני ערבים. מוזמן לשלוח לי שמות של כביש 3. אם תשים לב, מטרת המוצבים האלה היא למנוע מישראלים להיכנס לערים.. תקרא את השלט האדום שמעליהם",0,,
@AvihayHalak יא אויב,0,,
"@toomyko @JoshBreiner מחבל שבחר בדרך הטרור, הוא ידע שזה מקצוע מסוכן, טוב שמת, חבל שלא כל החברים שלו מתו איתו. אגב, מסור את דעתי למשפחה שלו, למשפחת הטרור שתומכת בזבל הזה, לזונה שגידלה אותו ולשרמוטה שהתארסה איתו.",0,,
"@zer_samuel @jratosh כן. פוטין הוא אחד הדברים החיוביים שקרו לרוסיה ולישראל וליהודים👍⚘, הוא כמעט ציוני. וגם טראמפ אוהד ישראל והיהדות. וגם המנהיג ביבי הנהדר. איזה 4 שנים טובות ונדירות היו לנו❤",0,,
@liran__tamari רדיפה על רקע אנטישמי!,0,,
@toma_sch22 בא לי לשרוף תבני זונה שתקעו אותנו עם המשחק החסר הזה.,0,,
"מרגיש כמו התיאורים של הימים אחרי רצח רבין, רק שהפעם הכל מצולם https://t.co/dQF9wlckAU",0,,
@90FINELINE 1- נדיר רצח אמלה 2- למה השבתת את העמוד (יעני deactivated לאדעת איך אומרים בעברית יאללה),0,,
"@yonatansimantov @idanlandau @OferKost 1. לא. לא. לא. הטענות שלי מתבססות על קושאנים! ונוסף עליהן על שטחי עיבוד, שיש עליהם חזקה על פי חוק (ולהבדיל ממך, אני לא ממציא ביטויים כמו ""כיבוש כחוק""). 2. אתה לא יכול להזמין אותי למקום שאינו הבית שלך.",0,,
"@ShimonNataf @JoshBreiner מחבל נהרג בפעולת טרור, הוא בחר בחיים האלו, הוא ידע מה הסיכונים, בדומה לסוחר סמים הוא נהרג בזמן ביצוע זממו, מחבל נהרג בזמן פיגוע וטוב שכך !",0,,
@NEEDYHSLOT אני אשבית כנראה שוב לא כיף לי פה וצבוע רצח,0,,
"כשאתה תורם להנצחת מבצע פעילות טרור (לכאורה), אתה תומך טרור. https://t.co/XR3JPRQVGo",0,,
"@N5TxGN5kLp4yTfY @JoshBreiner נער ב16 יצא לפעילות טרור, הוא בחר למות וטוב שמת !",0,,
"לכל ארגון טרור יש שם (לדוגמא אל קעידה, דאע״ש וכיו״ב). שם ארגון הטרור הפשיסטי של המתנחלים, ומפלגת ימינה, נקרא ״נוער הגבעות״ (בגרמנית זה ״דה ג׳וגנד דר הוגל״ Die Jugend der Hügel) https://t.co/OZ3Nuf9iQh",0,,
"מה שמצחיק אצל מכפישי פולארד, זה: שאם מחבל היה משתחרר מהכלא הישראלי הם היו פחות עצובים ממה שהם עצובים עכשיו, אתם נורמלים? אח שלכם ישב בכלא עשרות שנים, במקום להיות מאושרים מהרגע שהוא שוחרר, אתם מתחילים לדון האם הוא הועיל או לא, השתגעתם???",0,,
"@idaholloway @yair_y @aviyalou @Irisleal15 יש עוד פרט חשוב ששכחתם לציין, הרשות וגם חמאס לא אמרו שהוא נמצא אצלם, בשונה לגמרי מגלעד שליט",0,,
@shlomi_kakon @JoshBreiner מחבל ! טרוריסט ! לפני שניה הוא ניסה לרצוח אזרחים !! ידבלים ביביסט ! יגזען ! ימפגר !,0,,
"@ariel_schnabel @GadiTaub1 גם אתה יודע היטב שחגי סגל, הבוס שלך, הוא מחבל מתועב על דם על הידיים, אבל זה לא מפריע לך להמשיך לעבוד אצלו. הבט במראה לפני שאתה מטיח ביקורת.",0,,
"@hasidic_1 אויב ער זעהט דאס ווערט עהר מער קראנק ח""ו.. 🤣🤣🤣",0,,
"@TemujinEven @Rikis_01 @akivanovick @dror_etkes פספסת את הפואנטה. אני מכיר את המציאות דרך אנשים אמיתיים, לא זהויות וירטואליות וציוצים. ולכן סביר מאד שפשיעה בלוד היא על ידי ערבים, בעוד פשיעה בכפר בשטחים היא בד""כ לא על ידי יהודים. אגב, לא בדקתי איפה זה ג׳אלוד, אבל אחיה רחוקה מאד משכם. יותר אזור רמאללה",0,,
"מקודם פירסמתי כאן שיר של מוחמד עסאף והיו כמה ששאלו אותי עליו מוחמד עסאף הוא זמר פלסטיני מעזה, זוכה העונה השנייה של Arab Idol, תחרות השירה הגדולה בעולם הערבי פלסטינים רבים בלטו בתכנית בעונה השלישית בלטו מנאל מוסא מדיר אלאסד והייתם חלאילה ממג׳ד אלכרום שהגיע למקום השני בגמר",0,,
"@shaqued_morag זה לא טרור. היא לוחמת חופש נדכאת ע""י כובשים. אי אפשר להשוות בין כובש לנכבש.",0,,
"@bennyteitel ברור למה, כי הנהנלת התאגיד גמלה בליבה החלטה להשמיד כל זכר מרשות השידור.",0,,
דמיינו איך זה היה מתקבל בציבור אם פוליטיקאי ערבי היה תורם לקמפיין כזה. https://t.co/fUhuZnJUGm,0,,
"@benlevavi @OreJedi @Idaneretz לגבי החלק של 'לכבוש בניגוד לחוק', אני מציע להתעדכן, אפילו פלסטינים בני הדור הנוכחי הניחו לשיח הצדק (של מי האדמה) ועברו לטעון זכויות אדם (הגדרה עצמית וכו'), לפחות בזירה הבינלאומית. לגבי האינטרס, מפה התחיל הדיון- לא מעוניינים במדינה מוסלמית במרחק פצמ""ר מערים ישראליות, כשהדוגמא עזה",0,,
"RT @harelfish: כשאתה תורם להנצחת מבצע פעילות טרור (לכאורה), אתה תומך טרור.",0,,
@nir_ @William70288936 עזה גמורה!,0,,
"לא שאין דוקטורים איכותיים, אבל זאת? ד""ר שאשא ביטון, באמת מתחת לכל ביקורת. התנהלותה בזמן הקורונה כהתנהגות של סוחר בשוק עזה, וזה על חשבון בריאות הציבור. דעו, יש לנו ח""כ מושחתים בכנסת. לידיעת האפסוסה שאשא ביטון. https://t.co/VvtIZPQnA9",0,,
RT @naamutzi: יום אבל-סילבסטר-היה-אנטישמי שמח לכולם https://t.co/iTEv1q5Ogp,0,,
"אגב, מנאל מוסא מדיר אלאסד הייתם חלאילה ממג׳ד אלכרום נאדין חטיב מנצרת שאדי דאקוור ממעלות-תרשיחא ואמיר דנדן ממג׳ד אלכרום הם כולם פלסטינים אזרחי ישראל לעומתם, מוחמד עסאף ויעקוב שאהין הם לא",0,,
@חמאס מצאתי לכם בחור שיורה טילים משו מפחיד תהנו https://t.co/cxBh0jqAAV,0,,
"RT @DovMorell: משהו קצר על פרופיילנג עם סיפור אישי: בישראל מדי יום ביומו יש פרופיילנג; פלסטינים, נערי גבעות, אתיופים וחרדים. בחלק מהמקרים ז…",0,,
@MaayanSamun @BenCaspit @nissimv מה הוא ערבי? טרקטור?,0,,
"@iki_cohen @netanyahu @galhirsch2015 הלוואי!!! גם לוחם עז נפש וגם חטף פיגוע ממתפרת הפרקליטות הרקובה. הכי מגיע,הכי ראוי.",0,,
